node	GIN	LBR	SLE
n598598	1.3936918274105827e-11	3.6275731797710743e-12	0.9999999999824356
1063	0.0	0.0	1.0
1033	0.0	0.0	1.0
262	1.0	0.0	0.0
n609609	0.9999999999792182	2.0518577863859724e-13	2.0576806575120675e-11
n622622	4.810512524671565e-16	0.9999999999997271	2.724633782045779e-13
n626626	9.191955272681485e-08	0.9999998359283186	7.215212855217011e-08
719	0.0	1.0	0.0
10	0.0	1.0	0.0
n631	3.05279624940573e-10	0.9999999995073977	1.873227538341877e-10
816	0.0	1.0	0.0
n633	1.4873971077704039e-08	0.9999999759992152	9.12681360318338e-09
n633633	6.122754367745526e-11	0.9999999999012029	3.756952169851705e-11
n635	9.439034522620501e-06	0.9999904363347185	1.246307587230743e-07
n639	1.2477867921142201e-09	0.9999999980010175	7.511956708206688e-10
n640640	1.6682876485946864e-14	0.9999999999999732	1.0060375074293938e-14
n643	8.901648151154283e-08	0.9999999101491998	8.343186692204343e-10
n651651	2.28315307670817e-08	0.9999999631588044	1.400966480606847e-08
n658658	7.402672464402493e-08	0.9999998805497069	4.5423568377166544e-08
755	0.0	1.0	0.0
n661	7.230802811127916e-13	0.9999999999988335	4.435768282722839e-13
n674674	1.9113657345293922e-06	0.9999969158003659	1.1728338995635514e-06
n675	2.9197349520244973e-07	0.9999995288685306	1.7915797419681208e-07
n676676	2.0069624190350484e-11	0.9999999999676155	1.2314918241443758e-11
n685685	5.978738788054022e-11	0.9999999999035264	3.668616241566838e-11
827	0.0	1.0	0.0
n688	8.186240380799065e-08	0.999999917941917	1.956791041104721e-10
n731	2.0173547603719345e-08	0.9999999674477537	1.2378698684753084e-08
n737	1.1676022831414051e-06	0.9999981159448089	7.164529080632538e-07
n739	6.647042889653457e-11	0.9999999998927426	4.078694669473025e-11
n749	1.0406414769673545e-11	0.9999999999832081	6.385484365605724e-12
805	0.0	1.0	0.0
n756	1.1273593652023883e-12	0.9999999999981809	6.917594349494561e-13
734	0.0	1.0	0.0
715	0.0	1.0	0.0
240	1.0	0.0	0.0
241	1.0	0.0	0.0
230	1.0	0.0	0.0
n2424	0.9999999999990677	2.776251409763056e-13	6.544885865333326e-13
n2626	0.9999999928848532	2.119208851791517e-09	4.995938051937228e-09
n27	0.9999999999991661	2.4833986386363774e-13	5.854498836395526e-13
n6060	3.218205292857614e-13	8.376095736418672e-14	0.9999999999995944
942	0.0	0.0	1.0
966	0.0	0.0	1.0
933	0.0	0.0	1.0
968	0.0	0.0	1.0
n599	9.720136605120245e-14	2.5300074348543543e-14	0.9999999999998774
n610	0.9999999999757408	6.693009581006048e-12	1.7566216223750104e-11
n620	0.9999999998502039	4.232971271045691e-11	1.0746654335689225e-10
n623	3.3256328550410655e-11	0.9999999999462481	2.0495514285989424e-11
n624624	5.3191362445252976e-12	0.9999999999913973	3.2835297575919126e-12
774	0.0	1.0	0.0
n627	1.6523645057392275e-10	0.9999999997333672	1.0139638936756206e-10
818	0.0	1.0	0.0
817	0.0	1.0	0.0
427	0.0	1.0	0.0
320	0.0	1.0	0.0
