	type	T	sampled_tips	observed_trees	unobserved_trees	mu	lambda	psi	p	R_naught	infectious_time	incubation_period
20	PyBDEI (p)					0.056066473448322114	0.4411710424515664	0.19371327887498335	0.5988352752009151	2.277443472196269	5.162268719045168	17.835971098159497
20	PyBDEI (psi)					0.0573906736426453	0.4627883544689188	0.2134527356580541	0.5646973329210332	2.1681069256019936	4.68487788135906	17.424433911103804
20	PyBDEI (mu)					0.04962716998629897	0.4351707103883625	0.17857239124092236	0.6775232346552803	2.436942840739857	5.599969810847423	20.1502523773989
21	PyBDEI (lambda)					0.024669093907423358	0.5649532010334002	0.08396050222457545	0.3423330583861173	6.728797304264302	11.910362295418684	40.53655167687707
21	PyBDEI (p)					0.04085945033934055	0.4635149097830706	0.107638712920444	0.23075669136252305	4.306210072631168	9.290337768522948	24.474142253381558
21	real	0.0		1.0	0.0	0.029470472137533992	0.5649532010334002	0.11657410659714855	0.23075669136252305	4.84630092843636	8.57823430254331	33.9322694028504
21	PyBDEI (psi)					0.04036409908558733	0.4809171410848089	0.11657410659714855	0.22938151218287675	4.125419916334768	8.57823430254331	24.774490764171833
21	PyBDEI (mu)					0.029470472137533992	0.4444118152055698	0.07213871688654865	0.3974481014804069	6.160517325314905	13.86218168494296	33.9322694028504
22	PyBDEI (psi)					0.2666346756958233	0.21383424596880932	0.16482425165047376	0.6085512014148485	1.2973469852134754	6.067068346960249	3.7504499270034906
22	PyBDEI (p)					0.3158380739892775	0.2863682986071416	0.2356520548988834	0.360060548741338	1.215216641034682	4.243544578591062	3.1661793886000877
22	PyBDEI (lambda)					0.2662730226556196	0.19008013789532904	0.14867091897525175	0.7004277381091187	1.2785293802278197	6.726265007929784	3.755543802472757
22	real	0.0		2.0	0.0	0.6634482255057563	0.19008013789532904	0.16482425165047376	0.360060548741338	1.1532291880105903	6.067068346960249	1.5072766216801399
22	PyBDEI (mu)					0.6634482255057563	0.3608607081431424	0.3184298518945485	0.1460709639225588	1.1332502464707528	3.1404090855500595	1.50727662168014
23	PyBDEI (psi)					0.028881378710556214	0.4973283263447013	0.11602987452985593	0.4438258529839911	4.28620929187278	8.61847006257589	34.624385837733485
23	PyBDEI (lambda)					0.03040093318397876	0.4675801429899098	0.11291009806263085	0.4545685726427757	4.1411720564669485	8.85660376847165	32.89372710858094
23	PyBDEI (mu)					0.03154309547182404	0.4843096251117226	0.121389440468909	0.41759479414435097	3.989717913196634	8.237948837536047	31.70265901433969
23	PyBDEI (p)					0.03264408741176563	0.5168905807655262	0.13549305272961604	0.359062840569089	3.8148862273921176	7.380452206620188	30.63341876849584
23	real	0.0		3.0	0.0	0.03154309547182404	0.4675801429899098	0.11602987452985593	0.359062840569089	4.029825464213491	8.61847006257589	31.702659014339694
24	PyBDEI (psi)					0.18826266689622212	0.8419667052904952	0.17418175049273787	0.7540060192812729	4.833839956876534	5.741129579712732	5.31172757980338
24	PyBDEI (lambda)					0.20527340942273264	0.6913692453613681	0.1306541527843126	1.0	5.291597937209842	7.653794224595578	4.871551570231077
24	PyBDEI (mu)					0.24134817264200906	0.7767841637894317	0.1855196699224124	0.6311618225273747	4.187071721905804	5.390264010378078	4.1433916364608105
24	real	0.0		3.0	0.0	0.24134817264200906	0.6913692453613681	0.17418175049273787	0.7447356683104871	3.9692404250478197	5.741129579712731	4.14339163646081
24	PyBDEI (p)					0.19108186663840215	0.839915107089059	0.17178166986264432	0.7447356683104871	4.889433824695328	5.821342875520972	5.233358965936684
25	PyBDEI (mu)					0.12219550955630805	0.24224886008729746	0.20764935886534205	0.2715930557735031	1.1666246474875597	4.81581067942756	8.18360677598547
25	PyBDEI (psi)					0.11096541494112136	0.20933506277409492	0.17535788562123167	0.3432054461364387	1.193759049001384	5.70262350311393	9.011816884842936
25	real	0.0		3.0	0.0	0.12219550955630805	0.19999607051410215	0.17535788562123167	0.305363243821061	1.1405022922441497	5.70262350311393	8.183606775985472
25	PyBDEI (p)					0.11544974896993	0.2281730850938981	0.19380813502571745	0.305363243821061	1.1773142807633985	5.159742132946611	8.661777170779814
25	PyBDEI (lambda)					0.1094140159450538	0.19999607051410215	0.16844729454804006	0.3620508879114213	1.18729167512432	5.936575014060595	9.139596891335987
26	PyBDEI (mu)					0.08084575140384304	0.4190296253871629	0.16723606417508366	0.31488503910187	2.5056175978195125	5.979571481382598	12.369233789476096
26	PyBDEI (psi)					0.08306989827295741	0.4743101769562905	0.2023409901590217	0.2622559607254718	2.34411315563656	4.94215234992223	12.038054948786908
26	real	0.0		3.0	0.0	0.08084575140384304	0.469349431171597	0.2023409901590217	0.25997681994349	2.3195963941993702	4.94215234992223	12.369233789476098
26	PyBDEI (p)					0.08432044141690986	0.4613563200164355	0.19334243091235967	0.25997681994349	2.3862135064680348	5.172170409160164	11.859520457864411
26	PyBDEI (lambda)					0.0743434907510448	0.469349431171597	0.1817013167060556	0.29979174101184153	2.5830821684736582	5.5035374433622515	13.451076750602358
27	PyBDEI (p)					0.09212070036203562	0.25895621393464396	0.12866156577711144	0.05227976387643	2.0126928533051607	7.772328853298452	10.855323462261861
27	PyBDEI (psi)					0.07604613192729621	0.26335320951408536	0.12146732181143023	0.066723444646759	2.168099251607139	8.23266690239892	13.149912752380994
27	PyBDEI (lambda)					0.05077864074651554	0.24421598767049899	0.08272149962258843	0.11738608535218473	2.9522674127611186	12.088755699091971	19.69331957883533
27	real	0.0		2.0	0.0	0.101451189975639	0.24421598767049899	0.12146732181143023	0.05227976387643	2.0105488787315795	8.23266690239892	9.856956830571681
27	PyBDEI (mu)					0.101451189975639	0.2177534037000668	0.10719177295509713	0.061251440476758075	2.031437653254268	9.329074167090251	9.85695683057168
28	PyBDEI (p)					0.11240161596149642	0.8034541674751868	0.20991275693601	0.611773575618017	3.827562360681645	4.76388388488862	8.896669246664155
28	PyBDEI (mu)					0.1607901496667319	0.7985737441399623	0.2772975643881733	0.4087186881160198	2.879844061746189	3.6062343432636728	6.219286455499232
28	real	0.0		2.0	0.0	0.1607901496667319	0.5863806506924703	0.19572555574451792	0.611773575618017	2.9959329963935697	5.109194842728191	6.2192864554992315
28	PyBDEI (lambda)					0.1202194472413922	0.5863806506924703	0.14128365573627935	0.9283938708209876	4.150378524937172	7.077959547327994	8.318121759386152
28	PyBDEI (psi)					0.10845791071823396	0.7841055216589087	0.19572555574451792	0.6685065708463809	4.006147887414393	5.109194842728192	9.22016654550842
29	PyBDEI (p)					0.03051503761388068	0.3647697587773445	0.12608676251479484	0.158022100106939	2.893005986528862	7.931046686067947	32.77072808014891
29	real	0.0		3.0	0.0	0.03000401483863901	0.4082159030659852	0.13357117620546866	0.158022100106939	3.0561676153696404	7.486645161091709	33.32887299842971
29	PyBDEI (psi)					0.031379909716944425	0.37515611155391904	0.13357117620546866	0.14931776367564875	2.8086606872191293	7.486645161091709	31.86752317072548
29	PyBDEI (mu)					0.03000401483863901	0.3670123977930509	0.12552993074478513	0.1597431131875305	2.92370429598359	7.966227608562133	33.3288729984297
29	PyBDEI (lambda)					0.029468707821811	0.4082159030659852	0.139941826045096	0.14518862425310847	2.9170399915636254	7.145826435605834	33.934300955668604
30	PyBDEI (psi)					0.17819840387671573	1.106506665456208	0.7191845017329399	0.69562304847138	1.538557439419204	1.3904637788918	5.611722542093233
30	PyBDEI (p)					0.1908686328435742	1.161477517409185	0.7569661629432225	0.600737301602517	1.5343849887465888	1.3210630130570402	5.239205547301986
30	PyBDEI (lambda)					0.1757822877966074	1.2371243973738468	0.7615677512941648	0.6506322602351997	1.624444306198035	1.3130808103424247	5.68885530240152
30	PyBDEI (mu)					0.1923527847873552	1.0667067490606241	0.6967224660662523	0.6850513760337872	1.5310353849838239	1.4352917391139626	5.198780985185599
30	real	0.0		2.0	0.0	0.1923527847873552	1.2371243973738468	0.7191845017329399	0.600737301602517	1.72017666453168	1.3904637788918002	5.198780985185599
31	PyBDEI (psi)					0.14766515509797226	1.2328175362038052	0.2775524837643472	0.8921618300136405	4.441745645665037	3.60292218047322	6.772078350755968
31	real	0.0		3.0	0.0	0.141030036025229	1.3415561957918247	0.2775524837643472	0.8219365221323579	4.83352257416964	3.6029221804732203	7.090688112857809
31	PyBDEI (lambda)					0.1473052012868423	1.3415561957918247	0.3387241052272899	0.7802149830307021	3.960616251068452	2.952255196980983	6.788626547223778
31	PyBDEI (p)					0.14771054145452164	1.29211306510275	0.3237013909751965	0.8219365221323579	3.991682152523583	3.089266922787566	6.76999752456996
31	PyBDEI (mu)					0.141030036025229	1.348978587113702	0.33137730797242115	0.8053901684690966	4.070823664322757	3.017708140966686	7.090688112857809
32	real	0.0		3.0	0.0	0.23588156514006314	1.0073646368569718	0.5789556643538523	0.08444202266268201	1.7399685310640298	1.7272479769518403	4.2394156550818805
32	PyBDEI (p)					0.26571523548338605	0.8079497252856636	0.4522612601695199	0.08444202266268201	1.7864667979362678	2.2111113377811153	3.763427408220728
32	PyBDEI (psi)					0.3166369400199909	0.9438094978846104	0.5789556643538523	0.058221120270800286	1.6301930458491256	1.7272479769518403	3.1581912076868384
32	PyBDEI (mu)					0.23588156514006314	0.7873925121260333	0.41710345067920335	0.09829205278662456	1.887763121700044	2.3974867586725037	4.2394156550818805
32	PyBDEI (lambda)					0.33140575706008824	1.0073646368569718	0.6338429408861541	0.0518329479329134	1.5892969249584286	1.5776779001465793	3.01744908981375
33	PyBDEI (psi)					0.14931722614340698	1.5596931841257675	0.4346021942934824	0.19404236723994686	3.5887835004176782	2.3009547883799	6.697150930459838
33	PyBDEI (lambda)					0.1598046172388372	1.3747831417572252	0.3924293100868658	0.21235677524794236	3.5032631519111335	2.548229641100574	6.257641470430372
33	PyBDEI (mu)					0.167549028340629	1.6180471068716655	0.5052841484645367	0.1628542314777753	3.20225186519032	1.9790844479068093	5.968402263527241
33	PyBDEI (p)					0.13862286336581572	1.5175760784825847	0.3958321733833234	0.223869740549289	3.8338876436225564	2.5263231926112315	7.213817228411103
33	real	0.0		1.0	0.0	0.167549028340629	1.3747831417572252	0.4346021942934824	0.223869740549289	3.16331385301025	2.3009547883799	5.96840226352724
34	PyBDEI (psi)					0.19533465593985275	0.31900916091241016	0.26573029456229363	0.8498865344655799	1.2004997828263295	3.76321413276263	5.11941926120841
34	PyBDEI (p)					0.18964379653851834	0.2999362227732774	0.2438984682495269	0.931273334593158	1.229758534056965	4.100066749812152	5.273043559834508
34	PyBDEI (mu)					0.17864185905425695	0.2918514337931932	0.23519741644652944	1.0	1.2408785700226586	4.2517473835744415	5.59779217084995
34	real	0.0		2.0	0.0	0.17864185905425695	0.2696828284789141	0.26573029456229363	0.931273334593158	1.01487423149525	3.76321413276263	5.597792170849951
34	PyBDEI (lambda)					0.18965742425204934	0.2696828284789141	0.22785096167264265	1.0	1.183593110598199	4.388833791435636	5.272664668645021
35	real	0.0		3.0	0.0	0.10207126433031696	0.1792889974537792	0.12026071523796665	0.350139560960445	1.4908359483727496	8.315267359097637	9.797076646017231
35	PyBDEI (mu)					0.10207126433031696	0.19857249162212964	0.1320873534277853	0.3024526127224525	1.503342193396986	7.570747494359628	9.797076646017231
35	PyBDEI (lambda)					0.07760904013032313	0.1792889974537792	0.10769341787708228	0.4535664847659999	1.6648092426448364	9.285618561585324	12.885096869137593
35	PyBDEI (psi)					0.08294365925617593	0.1908198504349793	0.12026071523796665	0.3920469845842395	1.5867180737898767	8.31526735909764	12.056376689524225
35	PyBDEI (p)					0.08834946111630905	0.19597089107569804	0.12505024355968972	0.350139560960445	1.567137220185869	7.996785704161176	11.318688165890839
36	real	0.0		2.0	0.0	0.052300244692993006	0.4425895541035865	0.11258805211421714	0.344795403114044	3.9310525921044706	8.881937125846449	19.120369433643898
36	PyBDEI (lambda)					0.06650732646405902	0.4425895541035865	0.13892171329546493	0.2880222836813212	3.1858918494783257	7.1982987848210245	15.035937439770732
36	PyBDEI (p)					0.061429992997253616	0.4208997780933533	0.12107545693610886	0.344795403114044	3.4763426770750154	8.259312211621031	16.278693048926563
36	PyBDEI (psi)					0.06055681982818016	0.4098280020718568	0.11258805211421714	0.3631354827628704	3.6400665468135	8.881937125846449	16.513416702484253
36	PyBDEI (mu)					0.052300244692993006	0.4475723404241477	0.1147571696111635	0.3775946540065555	3.900168869105745	8.714052493524733	19.120369433643894
37	PyBDEI (p)					0.21489652031770104	0.2812031429495989	0.19874443321115887	0.501978464893768	1.4148982107631185	5.031587470616273	4.653402477255608
37	real	0.0		3.0	0.0	0.2259720048368999	0.27136543217474685	0.1974622196477748	0.501978464893768	1.37426507540935	5.0642598963171785	4.42532693694412
