	type	mu	lambda	psi	p	R_naught	infectious_time	incubation_period	mu_error	lambda_error	psi_error	p_error	R_naught_error	infectious_time_error	incubation_period_error
68	PyBDEI (mu)	0.0722651853520478	0.9797279987224826	0.2434478922126867	0.1822125035070499	4.02438480702289	4.107655198453541	13.837922024670508	0.0	-0.01583010882307256	-0.029134278268065392	0.004995102614812896	0.013703408357294989	0.03000855588566083	-1.155318806255732e-15
68	PyBDEI (psi)	0.0720965610426264	0.999893995038604	0.2507534118913975	0.1777733922345856	3.9875588830339135	3.98798162887253	13.870287091901082	-0.002333410045237212	0.0044273161211881955	0.0	0.0005559913423485996	0.004427316121187993	-2.22713769108116e-16	0.002338867582347729
69	PyBDEI (mu)	0.0790918671694897	1.1536829978588663	0.3020839634369179	0.3673526207969755	3.819080578568289	3.3103379226842766	12.6435250018444	0.0	-0.008661668888957927	-0.035749077155394514	0.016715762666667522	0.028091659157065532	0.037074454696846025	-7.024768959372957e-16
69	PyBDEI (lambda)	0.0780905884541878	1.1637631287452352	0.302050017950028	0.3683635148237713	3.8528821704548655	3.310709950579916	12.805640472112136	-0.012659692470734165	0.0	-0.035857431027237256	0.017726656693463294	0.037191004921026394	0.037191004921026505	0.01282201524053442
69	PyBDEI (psi)	0.080176214322046	1.1704465171397695	0.3132835616540037	0.3553056469087674	3.736061065445984	3.1919963968758087	12.472527026323192	0.013709970334024378	0.005742911275888512	0.0	0.004668788778459443	0.005742911275888567	0.0	-0.01352454916617578
69	PyBDEI (p)	0.0808892032258183	1.1672962742728896	0.312225937679174	0.350636858130308	3.73862685127825	3.202808861535213	12.362589321201504	0.02272466336490715	0.003035966203417875	-0.0033759319169057744	0.0	0.006433617575236934	0.0033873674387562324	-0.022219727536578828
70	PyBDEI (mu)	0.2723032250249573	1.3974527813583348	0.3787952894491501	0.5984139635856607	3.689203166677526	2.6399483516656588	3.6723766305314505	0.0	0.0019352750329928528	-0.020486374128488537	0.014256558560895694	0.02289059444326947	0.020914843435956183	0.0
70	PyBDEI (lambda)	0.2807789481519347	1.394753549636545	0.3877125060302144	0.5779772032073272	3.597391180174755	2.579230704314887	3.561520571901571	0.031126047538366824	0.0	0.0025723475327595812	-0.006180201817437836	-0.002565747538409674	-0.0025657475384096226	-0.030186462278471986
70	PyBDEI (p)	0.2797863763433229	1.3900845734721805	0.3843907653390676	0.584157405024765	3.616331865428659	2.60151931360242	3.5741554434119784	0.02748095002429636	-0.0033475277159762343	-0.006017226728635623	0.0	0.0026858604439116366	0.006053652930857106	-0.02674594601841203
70	PyBDEI (psi)	0.2810380104915145	1.3918031587963355	0.3867177336222568	0.5792857044388632	3.5990156069642234	2.5858653820535498	3.558237543210167	0.03207742202009043	-0.0021153492249425514	0.0	-0.004871700585901806	-0.0021153492249426447	0.0	-0.031080441578990658
71	PyBDEI (lambda)	0.1287998652824414	0.4572430631637733	0.1249171199639011	0.4752988867673802	3.660371479072753	8.005307841623171	7.763983275969502	-0.014367367858773487	0.0	0.02828418321383155	0.013702070609600103	-0.027506193011188066	-0.027506193011188156	0.014576798078976995
71	PyBDEI (psi)	0.1297320561918286	0.4468480763376373	0.1214811255517723	0.49026573511448	3.678333356791309	8.23173143529876	7.708195101150232	-0.007233837263359983	-0.02273405036308393	0.0	0.02866891895669993	-0.02273405036308429	-4.315876564638625e-16	0.007286546958267678
71	PyBDEI (mu)	0.130677354911263	0.4432761033841604	0.1202113795878741	0.4936821882684018	3.687472058833889	8.318680007070405	7.652435272194283	0.0	-0.0305460288078996	-0.010452207765864543	0.032085372110621735	-0.020306064244424948	0.010562610363938026	-2.3212961315135595e-16
71	PyBDEI (p)	0.1327172820588547	0.4531650731328411	0.1268354740418433	0.4615968161577801	3.572857487672106	7.884229609691824	7.53481373704248	0.015610410456937292	-0.008918648218992315	0.04407555878126198	0.0	-0.05075706116721482	-0.042214912906026816	-0.01537047109423994
72	PyBDEI (p)	0.0681547191135373	0.2399376350192923	0.2192341288784915	0.319331660323189	1.0944355983564744	4.5613336076621565	14.672498295152876	0.001612798357688675	0.002297766601568557	0.012048935895251071	0.0	-0.009635076870128618	-0.011905487440281552	-0.0016102014274718378
72	PyBDEI (lambda)	0.0686799420812851	0.2393875782371885	0.2191157626454435	0.3148676727623453	1.092516464114667	4.563797637955076	14.560291836246234	0.00933156021790911	0.0	0.011502522703039754	-0.004463987560843707	-0.011371719244259866	-0.011371719244259816	-0.009245287263082148
72	PyBDEI (psi)	0.0683723296358195	0.2375873405270205	0.2166240397106476	0.3182982490377359	1.0967727351238317	4.616292823897731	14.625799725216762	0.004810837862657749	-0.007520180133926237	0.0	-0.0010334112854530897	-0.00752018013392628	-3.848015945185203e-16	-0.00478780451143633
72	PyBDEI (mu)	0.0680449762875318	0.2421807985648057	0.221256246787677	0.3155178168985225	1.094571575180015	4.5196464032928505	14.6961620763065	0.0	0.011668192427468542	0.02138362428849916	-0.0038138434246665076	-0.00951203018141038	-0.020935938055003968	-1.2087215901518497e-16
73	PyBDEI (p)	0.0444369072886522	0.3261861666122644	0.1353057363849015	0.7415413138540641	2.4107342033479573	7.390669654650263	22.503816332316337	-0.023496628844808454	0.025111391947113267	-0.01775347482911018	0.0	0.04363962170165517	0.018074357479677523	0.02406200484183729
73	PyBDEI (psi)	0.0447538087441072	0.3293191077673794	0.1377513006333733	0.7274884818384058	2.390678754053045	7.259459586966162	22.344466941747623	-0.016532702719940152	0.0349573449553717	0.0	-0.014052832015658323	0.03495734495537144	-3.6704319752455907e-16	0.016810627832428253
73	PyBDEI (lambda)	0.0451452767711857	0.3181958264971586	0.1336725516307053	0.7466263331148837	2.380412602403464	7.480967392338567	22.150711470180976	-0.007930172267978543	0.0	-0.029609513550246873	0.005085019260819612	0.030512988290492746	0.030512988290492548	0.007993562596400692
73	PyBDEI (mu)	0.0455061483669881	0.3267251903146164	0.1374254354017612	0.7247011942970897	2.3774724770523026	7.276673325258276	21.9750525123642	0.0	0.026805391859952458	-0.0023656054796854027	-0.016840119556974398	0.029240168041383404	0.002371214838500904	0.0
74	PyBDEI (mu)	0.157301310817146	1.161478780440239	0.3382082272824991	0.3156739568936164	3.4342120822213973	2.95675834983375	6.35722610832178	0.0	0.027797590477461023	0.0481914145640482	-0.012329508804423517	-0.019456202181420388	-0.04597577684233505	-2.794232593166619e-16
74	PyBDEI (psi)	0.1535709595090005	1.143252406397636	0.3226588412987172	0.3328358475871547	3.5432235540051864	3.0992487172362995	6.5116477958932855	-0.023714686729354898	0.011668993348008657	0.0	0.0048323818891147785	0.011668993348008909	0.0	0.024290733873593342
74	PyBDEI (lambda)	0.1570948199693527	1.1300656775237978	0.3255737855170338	0.3290202779484341	3.4709971373437667	3.071500361774921	6.3655822655074665	-0.001312709008720962	0.0	0.009034137129433144	0.0010168122503941834	-0.008953252221113142	-0.008953252221113298	0.001314434478702355
74	PyBDEI (p)	0.1543731901779002	1.1510381600394828	0.3286846773423106	0.3280034656980399	3.5019525989059943	3.0424296261262707	6.477808736397794	-0.018614724976129274	0.0185586403806546	0.018675564628383143	0.0	-0.00011478065420281475	-0.01833318210120814	0.018967805458133122
75	PyBDEI (mu)	0.057797307219151	0.4959692657478398	0.1233131023731057	0.6181539276932726	4.022032178277346	8.10943833830668	17.3018441189359	0.0	-0.024507988134090213	-0.03379074955576024	0.013136250528377635	0.009607402762291675	0.03497249642375498	-8.213491358212508e-16
75	PyBDEI (p)	0.0592288550741736	0.4935224689921269	0.1250994436038852	0.605017677164895	3.945041278958968	7.993640668510075	16.883662511248556	0.024768417836398087	-0.029320444983121814	-0.01979402586287289	0.0	-0.00971879316348357	0.020193741300441395	-0.024169770852904754
75	PyBDEI (psi)	0.0595834960357071	0.4965563587274583	0.1276256694048513	0.5947943693930492	3.890724812986433	7.835414338379079	16.783170953928586	0.030904360471040164	-0.02335327038968146	0.0	-0.010223307771845769	-0.023353270389681498	0.0	-0.02997791226425796
75	PyBDEI (lambda)	0.0578936851314561	0.5084298586916725	0.1272833032832483	0.5962752463746143	3.994474102862056	7.856490004621126	17.273041053257405	0.0016675156152113361	0.0	-0.00268258041818329	-0.008742430790280697	0.0026897960122942337	0.0026897960122944805	-0.0016647396358742065
76	PyBDEI (p)	0.1755593495184079	1.303135368250429	0.451151985719118	0.691824159284543	2.8884620028287893	2.2165479298645674	5.6960794326430735	0.016799467353560867	-0.002091624239296903	0.01864294113098955	0.0	-0.020355086687456055	-0.018301742817056706	-0.01652190809785248
76	PyBDEI (lambda)	0.1711436777255129	1.3058667507996935	0.4429060487080382	0.7129217276882489	2.948405772756821	2.2578151798039583	5.843043770532032	-0.008775090420435753	0.0	2.467989036013394e-05	0.021097568403705913	-2.467928127823963e-05	-2.4679281278220478e-05	0.00885277431552601
76	PyBDEI (mu)	0.172658774079946	1.287838283492846	0.4392363134373053	0.7180306815480259	2.931994109081481	2.2766787931862007	5.7917705331150495	0.0	-0.013805748018170482	-0.008261108597067262	0.026206522263482857	-0.005590825840518894	0.008329922995538641	-1.533517971096874e-16
76	PyBDEI (psi)	0.1728970270710335	1.2923426864138676	0.4428951181050823	0.7134659284104351	2.917942947628616	2.2578709024350494	5.783789443581105	0.0013799066532070138	-0.010356389254526878	0.0	0.021641769125892107	-0.010356389254526704	0.0	-0.0013780051347533362
77	PyBDEI (p)	0.3161879081915199	3.2251133279168047	0.9423911069488936	0.362849399126009	3.4222663012584054	1.061130556757504	3.1626762886652977	0.04194437391640743	-0.002217176950632393	0.0619381427484286	0.0	-0.06041342439496438	-0.05832556554388865	-0.04025586678754175
